genotype,group,rust_pct_pred,ram_pct_pred
9668,winter,1.0919049276340538,0.008788674562411893
742072,spring_2025,0.14228301839694465,0.4327491484576929
41532,spring_2024,0.22366712651140144,20.982613811571856
742064,spring_2025,0.08879771518042245,1.7665308726097104
9762,winter,1.3738549145828176,3.693488487249319
9812,winter,4.059571919800282,2.169008336178174
41599,spring_2024,2.629819240048574,10.346220303531211
9701,winter,1.582988701837449,0.29279700206539294
41438,spring_2024,5.252386838711062,24.161229903954005
9698,winter,4.110610422082401,0.11098865156538952
742032,spring_2025,0.12053290933104237,3.8092429324301307
41456,spring_2024,3.749204320907898,35.8028920638345
41441,spring_2024,0.5515251995744966,22.058132960219268
742078,spring_2025,0.934293704532988,1.0026347262312625
9811,winter,5.952889679386492,0.2055807077520096
9705,winter,1.418626645374347,0.17726373018703134
742025,spring_2025,0.40696347192825716,2.257745411092291
694122,spring_2025,0.04884720593982024,1.3273697266255502
9759,winter,2.33284707390644,2.2393894099286786
9637,winter,0.13433558698597411,0.183750139080693
742066,spring_2025,0.10630323953596324,0.21963977469339857
9736,winter,1.5518608900140134,0.14216099923217856
694081,spring_2025,0.21627656782026494,2.339483967806216
9741,winter,2.309850381100486,0.5703529326793948
9651,winter,2.058047493403694,0.6644678979771328
9672,winter,3.5343875434390237,0.7316847489350339
9745,winter,3.5984739280016913,1.1138019181610255
9637,winter,0.45208076762915644,0.11429381484401996
742026,spring_2025,0.09975564242852486,11.026498686331946
9711,winter,3.0914823674735326,0.30993145703589164
742021,spring_2025,0.10156911724593365,1.0461977977805534
9705,winter,1.571716100170432,1.2514108439159475
9649,winter,3.7916616789506987,0.2274398481454247
9649,winter,3.9926441548183256,0.1403905015797788
9840,winter,1.2882801679600766,2.509508211137248
694055,spring_2025,0.48152008858526874,2.2413227194523295
9824,winter,3.377239412308086,0.3430338010505094
9752,winter,1.9591141396933562,3.3208464566039613
9827,winter,2.3022464016140947,0.20106894960527574
9672,winter,3.806643319537302,0.6857688634192932
9661,winter,9.284167705531134,0.21542768409771887
9665,winter,5.625469851667622,0.2227138301148839
9626,winter,2.3482283159595423,0.6628599251931035
742065,spring_2025,0.458263394879173,0.06698866901888244
9702,winter,2.038654044068295,0.5367906979717334
9647,winter,1.6378598631121999,0.3036032916988468
9631,winter,1.3318477522976275,0.19543914445144614
9743,winter,2.065381193026062,21.488883675414737
41464,spring_2024,0.09019031008964973,17.976038397742116
41534,spring_2024,1.1145978880820944,14.359667407288637
694072,spring_2025,0.147484212670605,0.5491953554695457
41597,spring_2024,1.865490876155839,13.308034178432763
9757,winter,1.225733840046291,8.405486234604142
9797,winter,2.4029908027176186,2.690030371508411
694105,spring_2025,0.16218563808851671,1.1020480178064902
9710,winter,1.4086518448295247,1.0297500220291758
41544,spring_2024,0.7100292217029698,13.594615284255335
742060,spring_2025,0.224932051776026,3.2070173246276297
9827,winter,2.9180607761290625,0.27348895841156645
41480,spring_2024,0.6634196527355344,40.40654356319634
9696,winter,5.75707883533729,0.3651811929014901
41505,spring_2024,0.673617970129598,30.18317320642902
742046,spring_2025,0.17799881035970966,0.34928912284154084
41609,spring_2024,2.1410787590105915,6.257571758810268
9746,winter,1.3696704120727834,0.6930368252703606
9844,winter,0.2796650023513873,0.4722786444001962
9722,winter,1.22520904398225,0.5244966341654843
41559,spring_2024,1.8610294900022097,30.082994344271018
9794,winter,2.617728570984629,0.20933918315342218
694065,spring_2025,0.27899536074228126,0.0825467925131979
742018,spring_2025,0.650336213348365,1.9892861155598889
9762,winter,4.224543171044945,1.0720351412577
9704,winter,3.5414692140137345,2.7111288472090584
9793,winter,3.3156238835555656,1.8389400452532143
9725,winter,2.561682747611334,0.35777167406155364
41457,spring_2024,2.3756770765103576,3.056313400276811
41498,spring_2024,0.07971873305268941,31.909582248351466
41540,spring_2024,0.2236767553762759,28.179042883358278
9665,winter,4.998955478820797,0.1200760481638371
694068,spring_2025,0.3098670900663269,0.6433512310743482
9778,winter,0.8490036858580192,8.157371804513273
9654,winter,6.841986169101487,0.3260893149954589
742070,spring_2025,0.34476805839848085,0.277195491874029
694123,spring_2025,0.3976180195516235,0.3994818540182718
694059,spring_2025,0.1551455612795016,1.3474901162094166
9774,winter,4.750332594235034,0.5981768908598177
9796,winter,1.6794741848835344,4.173405889301828
41567,spring_2024,0.8942701644958112,13.55200880572372
742061,spring_2025,0.6860295696100775,0.0
9806,winter,0.8456229690856172,6.883608217286126
41479,spring_2024,1.1952772044283426,33.91564786882407
694069,spring_2025,0.19658259189726007,0.8897232878948657
9825,winter,1.4592720786716469,3.2975483168432342
9839,winter,4.669380681574233,1.277512578014918
41598,spring_2024,2.1664595107994655,28.07720269224455
9726,winter,2.3246468086097742,1.11883577401187
41432,spring_2024,2.1795535938024986,11.159593081074764
41500,spring_2024,1.4980946332168943,34.123266645495924
694080,spring_2025,0.04698183932210952,0.5384321585620178
9725,winter,4.628563889558662,0.8061544340768577
9749,winter,1.1529445183886888,7.0781480846976415
9644,winter,3.0112854295474634,0.009474868342397625
9719,winter,2.927042661826349,0.27341046500998967
41455,spring_2024,1.608769625051149,7.237479696268648
9758,winter,2.2012858616624094,1.5340992827667517
